V1	C2	V3	C4
0.004944	0.00158696	0.004944	0.00158696
0.00186163	0.00051881	0.00186163	0.00051881
-0.17065951	-0.05615406	-0.17065951	-0.05615406
-0.14120914	-0.04635762	-0.14120914	-0.04635762
-0.32303843	-0.10626545	-0.32303843	-0.10626545
-0.12164678	-0.03997925	-0.12164678	-0.03997925
-0.04574725	-0.01519822	-0.04574725	-0.01519822
-0.01724296	-0.00570696	-0.01724296	-0.00570696
-0.00646992	-0.00207526	-0.00646992	-0.00207526
-0.00244148	-0.00076296	-0.00244148	-0.00076296
0.08618427	0.02838221	0.08618427	0.02838221
0.14441359	0.04721214	0.14441359	0.04721214
0.33222449	0.10898159	0.33222449	0.10898159
0.17896053	0.05859554	0.17896053	0.05859554
0.0674459	0.02188177	0.0674459	0.02188177
0.0253914	0.00824	0.0253914	0.00824
0.00949126	0.00314341	0.00949126	0.00314341
0.00357067	0.0011597	0.00357067	0.0011597
0.0013123	0.00042726	0.0013123	0.00042726
-0.16757713	-0.05505539	-0.16757713	-0.05505539
-0.15359966	-0.05035554	-0.15359966	-0.05035554
-0.23316142	-0.07660146	-0.23316142	-0.07660146
-0.08777124	-0.02890103	-0.08777124	-0.02890103
-0.03302103	-0.01098666	-0.03302103	-0.01098666
-0.01242103	-0.00412	-0.01242103	-0.00412
-0.00457778	-0.00173956	-0.00457778	-0.00173956
-0.00173956	-0.00054933	-0.00173956	-0.00054933
0.15369122	0.05047762	0.15369122	0.05047762
0.13336588	0.04394665	0.13336588	0.04394665
0.34284493	0.1122776	0.34284493	0.1122776
0.12915432	0.04214606	0.12915432	0.04214606
0.04861598	0.01590014	0.04861598	0.01590014
0.01837214	0.005768	0.01837214	0.005768
0.00689718	0.00207526	0.00689718	0.00207526
0.00256355	0.00079348	0.00256355	0.00079348
-0.10260323	-0.03357036	-0.10260323	-0.03357036
-0.15427107	-0.05066073	-0.15427107	-0.05066073
-0.33564258	-0.11017182	-0.33564258	-0.11017182
-0.16766869	-0.0552385	-0.16766869	-0.0552385
-0.0631428	-0.0207831	-0.0631428	-0.0207831
-0.0237434	-0.00784326	-0.0237434	-0.00784326
-0.0089114	-0.00292978	-0.0089114	-0.00292978
-0.00326548	-0.00125126	-0.00326548	-0.00125126
-0.00119022	-0.00051881	-0.00119022	-0.00051881
0.14618365	0.04809717	0.14618365	0.04809717
0.15338603	0.05041658	0.15338603	0.05041658
0.24683371	0.08099613	0.24683371	0.08099613
0.09295938	0.03045747	0.09295938	0.03045747
0.03506577	0.01116977	0.03506577	0.01116977
0.01321451	0.00421155	0.01321451	0.00421155
0.00497452	0.00149541	0.00497452	0.00149541
0.00186163	0.00051881	0.00186163	0.00051881
-0.17429121	-0.05734428	-0.17429121	-0.05734428
-0.13907285	-0.04559465	-0.13907285	-0.04559465
-0.32111576	-0.105533	-0.32111576	-0.105533
-0.12094485	-0.0397351	-0.12094485	-0.0397351
-0.04553362	-0.01492355	-0.04553362	-0.01492355
-0.01709037	-0.00573748	-0.01709037	-0.00573748
-0.00640889	-0.00216681	-0.00640889	-0.00216681
-0.00234993	-0.00091556	-0.00234993	-0.00091556
0.08288828	0.02710044	0.08288828	0.02710044
0.14181951	0.04647969	0.14181951	0.04647969
0.33268228	0.10913419	0.33268228	0.10913419
0.17804499	0.05847346	0.17804499	0.05847346
0.06704917	0.02197333	0.06704917	0.02197333
0.02523881	0.00817896	0.02523881	0.00817896
0.00946074	0.00305185	0.00946074	0.00305185
0.00350963	0.00122074	0.00350963	0.00122074
0.0013123	0.00045778	0.0013123	0.00045778
-0.16138187	-0.05304117	-0.16138187	-0.05304117
-0.15417951	-0.05072176	-0.15417951	-0.05072176
-0.23145238	-0.07608265	-0.23145238	-0.07608265
-0.08716086	-0.02862636	-0.08716086	-0.02862636
-0.0328074	-0.01080355	-0.0328074	-0.01080355
-0.01232948	-0.00402844	-0.01232948	-0.00402844
-0.00460829	-0.001648	-0.00460829	-0.001648
-0.00173956	-0.00057985	-0.00173956	-0.00057985
0.15890987	0.05230872	0.15890987	0.05230872
0.14841151	0.0487991	0.14841151	0.0487991
0.34083071	0.11169775	0.34083071	0.11169775
0.12836085	0.04202399	0.12836085	0.04202399
0.04834132	0.01577807	0.04834132	0.01577807
0.01818903	0.00595111	0.01818903	0.00595111
0.00689718	0.0019837	0.00689718	0.0019837
0.00259407	0.00073244	0.00259407	0.00073244
-0.10415968	-0.0341197	-0.10415968	-0.0341197
-0.15170752	-0.04986724	-0.15170752	-0.04986724
-0.33545947	-0.11017182	-0.33545947	-0.11017182
-0.16663106	-0.05493332	-0.16663106	-0.05493332
-0.06271554	-0.02075259	-0.06271554	-0.02075259
-0.02362133	-0.00778222	-0.02362133	-0.00778222
-0.00885037	-0.00299081	-0.00885037	-0.00299081
-0.00332652	-0.00109867	-0.00332652	-0.00109867
-0.00122074	-0.00045778	-0.00122074	-0.00045778
0.15619373	0.05142369	0.15619373	0.05142369
0.14761803	0.04861598	0.14761803	0.04861598
0.24506363	0.08023316	0.24506363	0.08023316
0.09237953	0.03024384	0.09237953	0.03024384
0.03476058	0.01129185	0.03476058	0.01129185
0.01309244	0.00421155	0.01309244	0.00421155
0.00488296	0.001648	0.00488296	0.001648
0.00183111	0.00061037	0.00183111	0.00061037
-0.17984557	-0.05899228	-0.17984557	-0.05899228
-0.15353861	-0.05047762	-0.15353861	-0.05047762
-0.31818599	-0.10473952	-0.31818599	-0.10473952
-0.11981567	-0.03946043	-0.11981567	-0.03946043
-0.04507584	-0.01486251	-0.04507584	-0.01486251
-0.01690725	-0.005768	-0.01690725	-0.005768
-0.00634785	-0.0021363	-0.00634785	-0.0021363
-0.00234993	-0.000824	-0.00234993	-0.000824
0.09533982	0.03143407	0.09533982	0.03143407
0.14566484	0.04785302	0.14566484	0.04785302
0.33448285	0.10968352	0.33448285	0.10968352
0.17636646	0.05780206	0.17636646	0.05780206
0.06643879	0.02166814	0.06643879	0.02166814
0.02502518	0.00808741	0.02502518	0.00808741
0.00943022	0.0029603	0.00943022	0.0029603
0.00350963	0.00119022	0.00350963	0.00119022
0.00128178	0.00045778	0.00128178	0.00045778
-0.17117833	-0.05600147	-0.17117833	-0.05600147
-0.14966276	-0.04904325	-0.14966276	-0.04904325
-0.23007904	-0.07577746	-0.23007904	-0.07577746
-0.08664205	-0.02862636	-0.08664205	-0.02862636
-0.03256325	-0.01089511	-0.03256325	-0.01089511
-0.01226844	-0.00408948	-0.01226844	-0.00408948
-0.00454726	-0.00177007	-0.00454726	-0.00177007
-0.00167852	-0.00057985	-0.00167852	-0.00057985
0.1543321	0.0507828	0.1543321	0.0507828
0.13928647	0.04571673	0.13928647	0.04571673
0.33808404	0.11072116	0.33808404	0.11072116
0.12732323	0.04168829	0.12732323	0.04168829
0.0479751	0.01565599	0.0479751	0.01565599
0.01809748	0.00573748	0.01809748	0.00573748
0.00677511	0.00210578	0.00677511	0.00210578
0.00256355	0.00067141	0.00256355	0.00067141
-0.11810663	-0.03869747	-0.11810663	-0.03869747
-0.15536973	-0.05099643	-0.15536973	-0.05099643
-0.34305856	-0.11246071	-0.34305856	-0.11246071
-0.16519669	-0.05429243	-0.16519669	-0.05429243
-0.0621662	-0.02050844	-0.0621662	-0.02050844
-0.02343822	-0.00766015	-0.02343822	-0.00766015
-0.00878933	-0.00286874	-0.00878933	-0.00286874
-0.00320444	-0.00134281	-0.00320444	-0.00134281
-0.00119022	-0.00054933	-0.00119022	-0.00054933
0.14831996	0.04867702	0.14831996	0.04867702
0.14395581	0.04736473	0.14395581	0.04736473
0.24307993	0.07953124	0.24307993	0.07953124
0.09155553	0.02990814	0.09155553	0.02990814
0.0344554	0.01129185	0.0344554	0.01129185
0.01300089	0.00412	0.01300089	0.00412
0.00488296	0.00149541	0.00488296	0.00149541
0.00183111	0.0004883	0.00183111	0.0004883
-0.17090365	-0.05612354	-0.17090365	-0.05612354
-0.1416364	-0.04660176	-0.1416364	-0.04660176
-0.31717888	-0.10415968	-0.31717888	-0.10415968
-0.11947996	-0.03915525	-0.11947996	-0.03915525
-0.04495376	-0.01477096	-0.04495376	-0.01477096
-0.01687673	-0.00564592	-0.01687673	-0.00564592
-0.00631733	-0.0021363	-0.00631733	-0.0021363
-0.00234993	-0.00076296	-0.00234993	-0.00076296
0.0971099	0.03183081	0.0971099	0.03183081
0.14325388	0.04684591	0.14325388	0.04684591
0.33948791	0.111301	0.33948791	0.111301
0.17566454	0.05749687	0.17566454	0.05749687
0.06610309	0.02172918	0.06610309	0.02172918
0.0249031	0.00817896	0.0249031	0.00817896
0.00936918	0.00299081	0.00936918	0.00299081
0.00344859	0.0013123	0.00344859	0.0013123
0.0013123	0.00039674	0.0013123	0.00039674
-0.16412854	-0.05389569	-0.16412854	-0.05389569
-0.14941862	-0.04898221	-0.14941862	-0.04898221
-0.22739342	-0.07486191	-0.22739342	-0.07486191
-0.08563494	-0.02816859	-0.08563494	-0.02816859
-0.03228858	-0.01058992	-0.03228858	-0.01058992
-0.01214637	-0.00393689	-0.01214637	-0.00393689
-0.00448622	-0.00170904	-0.00448622	-0.00170904
-0.00167852	-0.00057985	-0.00167852	-0.00057985
0.15561388	0.05121006	0.15561388	0.05121006
0.1345256	0.04400769	0.1345256	0.04400769
0.33463547	0.10956145	0.33463547	0.10956145
0.12604144	0.04123051	0.12604144	0.04123051
0.0474868	0.01541185	0.0474868	0.01541185
0.01785333	0.00592059	0.01785333	0.00592059
0.00668355	0.00222785	0.00668355	0.00222785
0.00253304	0.00079348	0.00253304	0.00079348
-0.11700796	-0.03833125	-0.11700796	-0.03833125
-0.15341654	-0.0502945	-0.15341654	-0.0502945
-0.33698538	-0.1106296	-0.33698538	-0.1106296
-0.16422009	-0.0540788	-0.16422009	-0.0540788
-0.06179998	-0.02041688	-0.06179998	-0.02041688
-0.02328562	-0.00766015	-0.02328562	-0.00766015
-0.00878933	-0.00283822	-0.00878933	-0.00283822
-0.00323496	-0.00119022	-0.00323496	-0.00119022
-0.0011597	-0.0004883	-0.0011597	-0.0004883
0.15070041	0.04950102	0.15070041	0.04950102
0.15436262	0.05053865	0.15436262	0.05053865
0.24146244	0.07889035	0.24146244	0.07889035
0.09097568	0.02954192	0.09097568	0.02954192
0.03424177	0.01113926	0.03424177	0.01113926
0.01287881	0.00412	0.01287881	0.00412
0.00479141	0.00158696	0.00479141	0.00158696
0.00180059	0.00064089	0.00180059	0.00064089
-0.17691579	-0.05780206	-0.17691579	-0.05780206
-0.13864559	-0.04559465	-0.13864559	-0.04559465
-0.31431013	-0.10339671	-0.31431013	-0.10339671
-0.11835078	-0.0389111	-0.11835078	-0.0389111
-0.04455702	-0.01470992	-0.04455702	-0.01470992
-0.01672414	-0.00564592	-0.01672414	-0.00564592
-0.00628681	-0.00207526	-0.00628681	-0.00207526
-0.00241096	-0.00073244	-0.00241096	-0.00073244
0.09753716	0.03210547	0.09753716	0.03210547
0.14105655	0.04623554	0.14105655	0.04623554
0.33460495	0.10989715	0.33460495	0.10989715
0.17401654	0.05706961	0.17401654	0.05706961
0.06558428	0.02133244	0.06558428	0.02133244
0.02471999	0.00799585	0.02471999	0.00799585
0.00930815	0.00292978	0.00930815	0.00292978
0.00350963	0.00100711	0.00350963	0.00100711
0.0013123	0.0003357	0.0013123	0.0003357
-0.16214484	-0.05316325	-0.16214484	-0.05316325
-0.15671255	-0.05157628	-0.15671255	-0.05157628
-0.22641683	-0.07446516	-0.22641683	-0.07446516
-0.08526871	-0.02801599	-0.08526871	-0.02801599
-0.03210547	-0.01052889	-0.03210547	-0.01052889
-0.01205481	-0.00408948	-0.01205481	-0.00408948
-0.0044557	-0.00167852	-0.0044557	-0.00167852
-0.001648	-0.00061037	-0.001648	-0.00061037
0.15378277	0.05038606	0.15378277	0.05038606
0.13830988	0.04541154	0.13830988	0.04541154
0.33152255	0.10867641	0.33152255	0.10867641
0.12485122	0.04080325	0.12485122	0.04080325
0.04702902	0.01535081	0.04702902	0.01535081
0.01773125	0.00573748	0.01773125	0.00573748
0.00665304	0.00204474	0.00665304	0.00204474
0.00250252	0.00073244	0.00250252	0.00073244
-0.1183813	-0.03885006	-0.1183813	-0.03885006
-0.1503647	-0.04931791	-0.1503647	-0.04931791
-0.34031188	-0.11163671	-0.34031188	-0.11163671
-0.16263314	-0.05346843	-0.16263314	-0.05346843
-0.06122013	-0.02017273	-0.06122013	-0.02017273
-0.02304148	-0.00762963	-0.02304148	-0.00762963
-0.00860622	-0.00289926	-0.00860622	-0.00289926
-0.00317392	-0.00128178	-0.00317392	-0.00128178
-0.0011597	-0.00051881	-0.0011597	-0.00051881
0.15015107	0.04922635	0.15015107	0.04922635
0.1535081	0.05026399	0.1535081	0.05026399
0.23911253	0.07827998	0.23911253	0.07827998
0.0900296	0.02954192	0.0900296	0.02954192
0.03390606	0.01101718	0.03390606	0.01101718
0.01275674	0.00405896	0.01275674	0.00405896
0.00482192	0.00146489	0.00482192	0.00146489
0.00177007	0.00057985	0.00177007	0.00057985
-0.17426069	-0.05725272	-0.17426069	-0.05725272
-0.14883877	-0.04898221	-0.14883877	-0.04898221
-0.31144139	-0.10232856	-0.31144139	-0.10232856
-0.11731315	-0.03845332	-0.11731315	-0.03845332
-0.0441908	-0.01443525	-0.0441908	-0.01443525
-0.01660207	-0.00552385	-0.01660207	-0.00552385
-0.00619526	-0.00210578	-0.00619526	-0.00210578
-0.00228889	-0.00091556	-0.00228889	-0.00091556
0.1032136	0.03384503	0.1032136	0.03384503
0.14227729	0.04660176	0.14227729	0.04660176
0.33930477	0.11127049	0.33930477	0.11127049
0.17300943	0.05661184	0.17300943	0.05661184
0.0651265	0.02136296	0.0651265	0.02136296
0.02453688	0.00802637	0.02453688	0.00802637
0.00918607	0.0029603	0.00918607	0.0029603
0.00350963	0.00103763	0.00350963	0.00103763
0.00125126	0.0004883	0.00125126	0.0004883
-0.16556291	-0.05435346	-0.16556291	-0.05435346
-0.1561327	-0.0511185	-0.1561327	-0.0511185
-0.2248909	-0.07397687	-0.2248909	-0.07397687
-0.08465835	-0.02789392	-0.08465835	-0.02789392
-0.03189184	-0.01040681	-0.03189184	-0.01040681
-0.01199377	-0.00393689	-0.01199377	-0.00393689
-0.0044557	-0.00167852	-0.0044557	-0.00167852
-0.00170904	-0.0004883	-0.00170904	-0.0004883
0.15793328	0.05191198	0.15793328	0.05191198
0.14316233	0.0469985	0.14316233	0.0469985
0.33158362	0.10867641	0.33158362	0.10867641
0.1249733	0.04062014	0.1249733	0.04062014
0.04702902	0.01528977	0.04702902	0.01528977
0.01770074	0.00579852	0.01770074	0.00579852
0.00662252	0.00222785	0.00662252	0.00222785
0.00250252	0.00070193	0.00250252	0.00070193
-0.13168737	-0.04327524	-0.13168737	-0.04327524
-0.15469833	-0.05090487	-0.15469833	-0.05090487
-0.34000671	-0.11151464	-0.34000671	-0.11151464
-0.16220587	-0.05331584	-0.16220587	-0.05331584
-0.06103702	-0.02020325	-0.06103702	-0.02020325
-0.02298044	-0.00756859	-0.02298044	-0.00756859
-0.00863674	-0.00289926	-0.00863674	-0.00289926
-0.00320444	-0.00122074	-0.00320444	-0.00122074
-0.00119022	-0.00039674	-0.00119022	-0.00039674
0.14960173	0.04910428	0.14960173	0.04910428
0.14841151	0.04852443	0.14841151	0.04852443
0.23715934	0.07788324	0.23715934	0.07788324
0.0893582	0.02920621	0.0893582	0.02920621
0.03366192	0.01092563	0.03366192	0.01092563
0.01278726	0.00369274	0.01278726	0.00369274
0.00473037	0.00155644	0.00473037	0.00155644
0.00177007	0.00064089	0.00177007	0.00064089
-0.17639698	-0.05783258	-0.17639698	-0.05783258
-0.14432204	-0.04751732	-0.14432204	-0.04751732
-0.30884731	-0.10153508	-0.30884731	-0.10153508
-0.11630604	-0.03823969	-0.11630604	-0.03823969
-0.04376354	-0.01449629	-0.04376354	-0.01449629
-0.01644948	-0.00561541	-0.01644948	-0.00561541
-0.00613422	-0.00210578	-0.00613422	-0.00210578
-0.00225837	-0.00094607	-0.00225837	-0.00094607
0.10528886	0.03460799	0.10528886	0.03460799
0.1460921	0.04809717	0.1460921	0.04809717
0.34461501	0.11297952	0.34461501	0.11297952
0.17093417	0.05590991	0.17093417	0.05590991
0.06439406	0.02096622	0.06439406	0.02096622
0.02426222	0.00778222	0.02426222	0.00778222
0.00912503	0.00283822	0.00912503	0.00283822
0.00347911	0.00091556	0.00347911	0.00091556
0.00122074	0.00045778	0.00122074	0.00045778
-0.15973388	-0.05233924	-0.15973388	-0.05233924
-0.15051728	-0.04940947	-0.15051728	-0.04940947
-0.22324289	-0.07354961	-0.22324289	-0.07354961
-0.08410901	-0.02758873	-0.08410901	-0.02758873
-0.03161718	-0.01046785	-0.03161718	-0.01046785
-0.0118717	-0.00393689	-0.0118717	-0.00393689
-0.00436415	-0.00173956	-0.00436415	-0.00173956
-0.001648	-0.00057985	-0.001648	-0.00057985
0.15259254	0.05014191	0.15259254	0.05014191
0.13361004	0.04403821	0.13361004	0.04403821
0.32868436	0.10769982	0.32868436	0.10769982
0.12378307	0.04049806	0.12378307	0.04049806
0.04660176	0.01522874	0.04660176	0.01522874
0.01754814	0.00567644	0.01754814	0.00567644
0.00662252	0.00204474	0.00662252	0.00204474
0.002472	0.00070193	0.002472	0.00070193
-0.12805566	-0.04214606	-0.12805566	-0.04214606
-0.15378277	-0.05056917	-0.15378277	-0.05056917
-0.3473922	-0.1141087	-0.3473922	-0.1141087
-0.1605884	-0.05282754	-0.1605884	-0.05282754
-0.06045717	-0.01986755	-0.06045717	-0.01986755
-0.02273629	-0.00750755	-0.02273629	-0.00750755
-0.00851466	-0.00289926	-0.00851466	-0.00289926
-0.00314341	-0.00122074	-0.00314341	-0.00122074
-0.0011597	-0.0004883	-0.0011597	-0.0004883
0.14795373	0.04837184	0.14795373	0.04837184
0.15854366	0.05182043	0.15854366	0.05182043
0.23593859	0.07724234	0.23593859	0.07724234
0.0888699	0.02905362	0.0888699	0.02905362
0.03344829	0.01089511	0.03344829	0.01089511
0.01263466	0.00399792	0.01263466	0.00399792
0.00476089	0.00152593	0.00476089	0.00152593
0.00180059	0.00045778	0.00180059	0.00045778
-0.17358929	-0.05685598	-0.17358929	-0.05685598
-0.13791314	-0.04541154	-0.13791314	-0.04541154
-0.30753502	-0.10098575	-0.30753502	-0.10098575
-0.11578722	-0.03799554	-0.11578722	-0.03799554
-0.04361095	-0.01428266	-0.04361095	-0.01428266
-0.01638844	-0.00540178	-0.01638844	-0.00540178
-0.00613422	-0.00207526	-0.00613422	-0.00207526
-0.00222785	-0.00100711	-0.00222785	-0.00100711
0.10434278	0.03421125	0.10434278	0.03421125
0.14038515	0.04596087	0.14038515	0.04596087
0.34452346	0.11294901	0.34452346	0.11294901
0.1699881	0.05551317	0.1699881	0.05551317
0.0639668	0.02102725	0.0639668	0.02102725
0.02404859	0.00796533	0.02404859	0.00796533
0.00900296	0.00299081	0.00900296	0.00299081
0.00338755	0.00100711	0.00338755	0.00100711
0.00125126	0.0004883	0.00125126	0.0004883
-0.1619007	-0.05319376	-0.1619007	-0.05319376
-0.1605884	-0.05279702	-0.1605884	-0.05279702
-0.22080141	-0.07269509	-0.22080141	-0.07269509
-0.08316294	-0.02734458	-0.08316294	-0.02734458
-0.03128147	-0.01034577	-0.03128147	-0.01034577
-0.01174963	-0.00387585	-0.01174963	-0.00387585
-0.00439467	-0.00152593	-0.00439467	-0.00152593
-0.00167852	-0.00051881	-0.00167852	-0.00051881
0.15329447	0.05035554	0.15329447	0.05035554
0.14188056	0.04660176	0.14188056	0.04660176
0.3243202	0.10635701	0.3243202	0.10635701
0.12216559	0.03988769	0.12216559	0.03988769
0.04599139	0.01501511	0.04599139	0.01501511
0.01733451	0.00558489	0.01733451	0.00558489
0.00646992	0.0021363	0.00646992	0.0021363
0.002472	0.00064089	0.002472	0.00064089
-0.12622455	-0.04144414	-0.12622455	-0.04144414
-0.1487167	-0.04889065	-0.1487167	-0.04889065
-0.34870449	-0.11453597	-0.34870449	-0.11453597
-0.15948974	-0.05252235	-0.15948974	-0.05252235
-0.05993835	-0.01989807	-0.05993835	-0.01989807
-0.02252266	-0.00756859	-0.02252266	-0.00756859
-0.00848415	-0.0028077	-0.00848415	-0.0028077
-0.00314341	-0.00106815	-0.00314341	-0.00106815
-0.00119022	-0.00045778	-0.00119022	-0.00045778
0.1528367	0.05026399	0.1528367	0.05026399
0.15713981	0.05139317	0.15713981	0.05139317
0.23404644	0.07654043	0.23404644	0.07654043
0.08813746	0.02883999	0.08813746	0.02883999
0.03320414	0.01074252	0.03320414	0.01074252
0.01254311	0.00393689	0.01254311	0.00393689
0.00463881	0.00161748	0.00463881	0.00161748
0.00173956	0.00054933	0.00173956	0.00054933
-0.17795342	-0.05829035	-0.17795342	-0.05829035
-0.15305032	-0.05032502	-0.15305032	-0.05032502
-0.30484939	-0.10016175	-0.30484939	-0.10016175
-0.11478011	-0.03778192	-0.11478011	-0.03778192
-0.04318369	-0.01431318	-0.04318369	-0.01431318
-0.01623585	-0.00540178	-0.01623585	-0.00540178
-0.00604266	-0.0021363	-0.00604266	-0.0021363
-0.00222785	-0.00091556	-0.00222785	-0.00091556
0.11966307	0.03949095	0.11966307	0.03949095
0.14505447	0.04766991	0.14505447	0.04766991
0.35749382	0.11716056	0.35749382	0.11716056
0.16830958	0.05520798	0.16830958	0.05520798
0.06341746	0.02069155	0.06341746	0.02069155
0.02383495	0.00778222	0.02383495	0.00778222
0.00900296	0.00274667	0.00900296	0.00274667
0.00341807	0.00094607	0.00341807	0.00094607
0.00125126	0.00039674	0.00125126	0.00039674
-0.16776025	-0.05493332	-0.16776025	-0.05493332
-0.1592761	-0.05218665	-0.1592761	-0.05218665
-0.2191229	-0.07202368	-0.2191229	-0.07202368
-0.08249153	-0.02725303	-0.08249153	-0.02725303
-0.03103732	-0.0102237	-0.03103732	-0.0102237
-0.01162755	-0.00399792	-0.01162755	-0.00399792
-0.00427259	-0.00170904	-0.00427259	-0.00170904
-0.00158696	-0.00067141	-0.00158696	-0.00067141
0.15543076	0.05093539	0.15543076	0.05093539
0.13861507	0.04568621	0.13861507	0.04568621
0.3211768	0.10528886	0.3211768	0.10528886
